index,year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
7,2018,8,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",315,58,21.81,0,14.22,0,21.97,5,5,6200,2685,0,652,0,2863
7,2018,8,EV,ExpressJet Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",180,33,9.95,2.48,13.5,0,7.08,10,0,2169,541,179,842,0,607
7,2018,8,EV,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",13,1,0,0,1,0,0,0,0,25,0,0,25,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",41,6,4.75,0,0.32,0,0.93,0,0,425,399,0,12,0,14
7,2018,8,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",31,5,1.77,1.6,0.18,0,1.44,0,1,951,71,704,19,0,157
7,2018,8,EV,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",75,16,1.68,0,5.95,0,8.38,8,0,822,73,0,223,0,526
7,2018,8,EV,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",223,57,13.4,0,22.03,0,21.57,14,1,5694,1170,0,2445,0,2079
7,2018,8,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1261,302,72.17,0,33.27,0,196.56,50,4,28702,12500,0,1650,0,14552
7,2018,8,EV,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",21,4,1,0.57,1.68,0,0.75,0,0,158,61,32,50,0,15
7,2018,8,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3,1,0,1,0,0,0,0,0,56,0,56,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",169,36,15.39,0.91,5.84,0,13.87,3,0,2583,1303,102,207,0,971
7,2018,8,EV,ExpressJet Airlines Inc.,ELP,"El Paso, TX: El Paso International",26,1,0,0,1,0,0,0,0,17,0,0,17,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",54,21,9.68,0,1.87,0,9.45,2,0,1882,795,0,110,0,977
7,2018,8,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",1786,641,59.59,8.76,442.96,0,129.7,218,6,73117,13791,1545,46861,0,10920
7,2018,8,EV,ExpressJet Airlines Inc.,EYW,"Key West, FL: Key West International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,FAR,"Fargo, ND: Hector International",22,5,1.84,0,3.16,0,0,0,0,316,173,0,143,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",3,3,0,0,2.25,0,0.75,0,0,295,0,0,155,0,140
7,2018,8,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",189,48,17.52,1.74,6.33,0,22.42,2,0,3881,1968,94,265,0,1554
7,2018,8,EV,ExpressJet Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",11,2,0,0.89,0.11,0,1,1,0,134,0,77,10,0,47
7,2018,8,EV,ExpressJet Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",22,1,1,0,0,0,0,0,0,19,19,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",111,12,4.22,0,2.73,0,5.05,0,0,504,172,0,78,0,254
7,2018,8,EV,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",86,27,6.33,1.56,10.4,0,8.71,3,1,1854,485,223,421,0,725
7,2018,8,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",79,29,6.11,1.37,9.43,0,12.09,8,0,2085,585,392,522,0,586
7,2018,8,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",121,36,10.44,2.17,8.53,0,14.86,6,0,2976,924,390,547,0,1115
7,2018,8,EV,ExpressJet Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",10,3,0.03,0.85,0.12,0,2,0,0,138,3,89,13,0,33
7,2018,8,EV,ExpressJet Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",20,7,1.05,0.62,2.98,0,2.36,0,0,248,27,34,100,0,87
7,2018,8,EV,ExpressJet Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",58,8,0.68,1.57,2.47,0,3.28,0,0,319,27,51,87,0,154
7,2018,8,EV,ExpressJet Airlines Inc.,HOU,"Houston, TX: William P Hobby",34,15,7.03,0,4.22,0,3.75,2,0,862,443,0,237,0,182
7,2018,8,EV,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",52,9,1,2.78,3.49,0,1.74,0,0,427,16,262,111,0,38
7,2018,8,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",168,24,12.17,2,5.28,0,4.54,2,0,1712,1307,80,148,0,177
7,2018,8,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",3101,466,62.9,13.96,229.55,0,159.58,15,12,34843,6357,2772,15778,0,9936
7,2018,8,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",163,31,7.09,2.44,7.2,0,14.27,3,0,2060,639,179,259,0,983
7,2018,8,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",122,29,11.49,0.87,11.44,0,5.2,2,1,2297,912,226,704,0,455
7,2018,8,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",121,8,3.5,0,2.5,0,2,2,0,295,144,0,106,0,45
7,2018,8,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",63,24,10,0,7.04,0,6.96,5,0,2122,754,0,545,0,823
7,2018,8,EV,ExpressJet Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",64,19,5.76,0,2.26,0,10.98,1,0,1828,1068,0,104,0,656
7,2018,8,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",72,28,19.5,0,2.56,0,5.94,3,0,3069,2680,0,103,0,286
7,2018,8,EV,ExpressJet Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",80,7,2.98,0.7,0.39,0,2.93,0,0,405,189,34,21,0,161
7,2018,8,EV,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",89,14,4.86,2.7,2.68,0,3.76,0,0,720,310,133,85,0,192
7,2018,8,EV,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",173,48,22.65,0.89,12.09,0,12.38,2,0,3361,1931,130,552,0,748
7,2018,8,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",57,10,2.49,1.2,3.78,0,2.52,0,0,1254,865,96,192,0,101
7,2018,8,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",171,34,5.55,0.32,21.76,0,6.37,13,0,2726,373,8,1912,0,433
7,2018,8,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",96,20,5.9,3.04,8.7,0,2.35,1,0,1009,227,221,382,0,179
7,2018,8,EV,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",106,19,7.01,0.96,4.21,0,6.82,0,0,1357,935,24,120,0,278
7,2018,8,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",69,12,6.48,2.62,1.33,0,1.57,1,0,736,442,112,84,0,98
7,2018,8,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",50,9,3.68,0.79,4.53,0,0,2,0,333,178,19,136,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",61,24,12.91,0,2.37,0,8.72,0,0,2135,1357,0,65,0,713
7,2018,8,EV,ExpressJet Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",59,26,5.09,0,5.61,0,15.31,7,0,2755,664,0,952,0,1139
7,2018,8,EV,ExpressJet Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",97,25,5.64,0,4.83,0,14.53,20,1,1257,274,0,165,0,818
7,2018,8,EV,ExpressJet Airlines Inc.,MLI,"Moline, IL: Quad City International",91,16,8.72,0,1.57,0,5.71,0,0,1009,572,0,79,0,358
7,2018,8,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",150,30,14.42,0,4.03,0,11.55,2,0,1848,836,0,153,0,859
7,2018,8,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",176,28,9.93,0.79,5.25,0,12.03,3,1,2221,1197,91,247,0,686
7,2018,8,EV,ExpressJet Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",61,21,5.23,0.68,5.51,0,9.58,7,0,1564,439,28,273,0,824
7,2018,8,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",32,3,0.05,0,2.95,0,0,0,0,78,2,0,76,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",71,4,0.19,0.3,2.81,0,0.7,1,0,84,6,6,58,0,14
7,2018,8,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",666,170,20.33,1.58,90.5,0,57.59,12,3,15225,1897,64,7851,0,5413
7,2018,8,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",41,13,4.5,1.54,4,0,2.95,4,0,1702,703,672,188,0,139
7,2018,8,EV,ExpressJet Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",86,17,8.88,0,3.42,0,4.7,0,0,1084,693,0,112,0,279
7,2018,8,EV,ExpressJet Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",1,,0,0,0,0,0,1,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",113,12,7.6,0.69,2.22,0,1.49,0,0,654,352,49,99,0,154
7,2018,8,EV,ExpressJet Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",98,27,8.53,0.4,11.71,0,6.37,9,0,2119,722,51,857,0,489
7,2018,8,EV,ExpressJet Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3,2,0,1,1,0,0,0,0,79,0,40,39,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",223,81,23.77,3.25,32.83,0,21.16,20,0,6168,2560,362,1484,0,1762
7,2018,8,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",19,4,1.93,0,1,0,1.07,0,0,559,260,0,33,0,266
7,2018,8,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",4,1,0,0,0.16,0,0.84,0,0,63,0,0,10,0,53
7,2018,8,EV,ExpressJet Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",61,11,5.85,0,0.22,0,4.93,5,1,2027,1788,0,22,0,217
7,2018,8,EV,ExpressJet Airlines Inc.,RST,"Rochester, MN: Rochester International",52,8,2.58,0,1,0,4.42,0,0,547,314,0,15,0,218
7,2018,8,EV,ExpressJet Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",81,17,6.61,0,2.47,0,7.92,6,3,939,494,0,90,0,355
7,2018,8,EV,ExpressJet Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",42,3,0.17,1.04,1.74,0,0.05,0,0,233,25,118,82,0,8
7,2018,8,EV,ExpressJet Airlines Inc.,SBN,"South Bend, IN: South Bend International",185,47,18.32,1,4.65,0,23.03,8,0,3430,1221,127,169,0,1913
7,2018,8,EV,ExpressJet Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",100,8,2.46,0.47,3.73,0,1.34,0,2,712,496,8,104,0,104
7,2018,8,EV,ExpressJet Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",172,33,10.95,0,8.74,0,13.31,2,2,1652,592,0,381,0,679
7,2018,8,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",160,35,13.48,0,8.35,0,13.17,2,0,1771,745,0,296,0,730
7,2018,8,EV,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",169,40,12.34,1.2,11.56,0,14.9,16,2,2137,654,36,446,0,1001
7,2018,8,EV,ExpressJet Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",29,3,1.19,0.03,1.19,0,0.59,1,0,101,29,2,29,0,41
7,2018,8,EV,ExpressJet Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",62,16,10.6,0,2.48,0,2.92,0,1,1033,772,0,97,0,164
7,2018,8,EV,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",168,24,8.99,3.69,8.32,0,3.01,0,0,1238,551,151,267,0,269
7,2018,8,EV,ExpressJet Airlines Inc.,TUS,"Tucson, AZ: Tucson International",15,1,0,0,1,0,0,0,0,20,0,0,20,0,0
7,2018,8,EV,ExpressJet Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",34,5,1.44,0,2.56,0,1,2,0,270,168,0,60,0,42
7,2018,8,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",288,85,31.57,3.6,26.38,0,23.45,8,1,5979,2679,279,1386,0,1635
7,2018,8,EV,ExpressJet Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",44,5,1.23,0,1.21,0,2.56,0,0,262,92,0,28,0,142
7,2018,8,EV,ExpressJet Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",83,12,7.22,0,4.18,0,0.61,0,0,631,506,0,108,0,17
9,2018,8,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",45,14,3.88,0.54,3.73,0,5.85,0,0,1140,404,50,211,0,475
9,2018,8,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",303,110,30.41,0.04,36.37,0,43.18,10,0,7587,2364,6,1972,0,3245
9,2018,8,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",446,149,32.04,1.74,48.55,0,66.66,9,0,11498,2178,212,2783,0,6325
9,2018,8,F9,Frontier Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",22,8,2.7,0,1.69,0,3.62,0,1,218,61,0,53,0,104
9,2018,8,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",13,5,3.33,0,0,0,1.67,0,0,164,98,0,0,0,66
9,2018,8,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",13,4,1.22,0,0.97,0,1.81,0,0,390,52,0,21,0,317
9,2018,8,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",81,17,8.61,0,4.68,0,3.71,2,0,1120,557,0,213,0,350
9,2018,8,F9,Frontier Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",13,7,1.28,0,3.28,0,2.44,1,0,507,53,0,142,0,312
9,2018,8,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",70,37,16.15,0.08,9.38,0,11.38,0,0,2376,1089,2,486,0,799
9,2018,8,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",13,6,2.77,0,0.88,0,2.36,0,0,806,241,0,35,0,530
9,2018,8,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",71,21,7.94,0,6.01,0,7.04,1,0,1301,436,0,245,0,620
9,2018,8,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",21,5,0.23,0,1.55,0,3.23,1,0,287,14,0,45,0,228
9,2018,8,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",221,60,15.93,0.9,18.77,0,24.4,4,1,4527,1065,42,887,0,2533
9,2018,8,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",121,55,18.41,0,15.79,0,20.8,5,0,4020,1073,0,958,0,1989
9,2018,8,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",46,7,2.46,0,1.41,0,3.13,3,0,596,268,0,39,0,289
9,2018,8,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",175,61,16.43,0,9.09,0,35.48,10,0,5246,1041,0,472,0,3733
9,2018,8,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",327,122,32.94,3.57,22.27,0,63.23,6,0,10346,2527,317,872,0,6630
9,2018,8,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,46,15.2,0,14.66,0,16.13,0,0,3955,1226,0,922,0,1807
9,2018,8,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2104,679,160.74,3.31,172.26,0,342.68,55,2,50664,12146,373,8819,0,29326
9,2018,8,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",54,20,4.8,0,3.94,0,11.26,2,0,1650,422,0,159,0,1069
9,2018,8,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",48,21,6.84,0,3.19,0,10.97,0,0,2224,567,0,226,0,1431
9,2018,8,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",96,28,13.28,0,5.56,0,9.16,2,0,2866,1389,0,258,0,1219
9,2018,8,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",28,11,3.85,0,1.65,0,5.5,1,0,836,441,0,75,0,320
9,2018,8,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",13,2,1,0,0,0,1,0,0,51,28,0,0,0,23
9,2018,8,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",13,5,2.49,0,2.06,0,0.45,0,0,195,103,0,59,0,33
9,2018,8,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",18,4,2.99,0,1.01,0,0,0,1,136,112,0,24,0,0
9,2018,8,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",24,11,5.6,0,0.36,0,5.04,1,0,911,327,0,25,0,559
9,2018,8,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",29,12,5.3,0,4.46,0,2.24,0,0,687,415,0,220,0,52
9,2018,8,F9,Frontier Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",4,1,0,0,0,0,1,0,0,33,0,0,0,0,33
9,2018,8,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",106,49,14.56,1.7,14.02,0,18.71,2,0,3676,721,136,620,0,2199
9,2018,8,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",51,21,5.96,0.69,4.75,0,9.61,1,0,1473,466,24,269,0,714
9,2018,8,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2018,8,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",74,24,10.35,0.16,7.13,0,6.37,2,0,2270,730,21,270,0,1249
9,2018,8,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",116,48,12.79,1.08,10.6,0,23.53,1,0,5978,2488,76,712,0,2702
9,2018,8,F9,Frontier Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",13,2,1.4,0,0.6,0,0,0,0,45,36,0,9,0,0
9,2018,8,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",148,58,17.36,0,14.5,0,26.14,3,0,3875,968,0,718,0,2189
9,2018,8,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",593,238,61.73,3.21,37.93,0,135.13,16,2,20485,4856,153,2131,0,13345
9,2018,8,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",104,36,18.02,0,5.63,0,12.35,2,0,2026,843,0,144,0,1039
9,2018,8,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93,32,5.8,0.45,16.85,0,8.9,7,3,2445,356,27,1335,0,727
9,2018,8,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,7,0.39,0,3.03,0,3.58,0,0,370,32,0,67,0,271
9,2018,8,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",67,24,5.95,0.68,5.93,0,11.44,0,0,1759,354,19,297,0,1089
9,2018,8,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",793,297,67.14,1.36,68.16,0,160.34,28,0,24681,4708,56,3785,0,16132
9,2018,8,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",27,10,4.27,0,4.62,0,1.11,1,0,580,284,0,231,0,65
9,2018,8,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",53,17,5.23,0,3.93,0,7.84,1,0,1362,355,0,189,0,818
9,2018,8,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",62,24,12.8,0,2.7,0,8.5,1,0,1806,1211,0,206,0,389
9,2018,8,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",112,40,13.02,0,14.49,0,12.49,2,1,2542,734,0,586,0,1222
9,2018,8,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",42,16,5.16,0,4.39,0,6.44,1,1,906,182,0,241,0,483
9,2018,8,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",18,6,0.67,0,1.58,0,3.74,0,0,397,28,0,80,0,289
9,2018,8,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",158,47,21.55,0.91,12.83,0,11.71,2,0,2931,1418,21,550,0,942
9,2018,8,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",90,31,11.14,0,9.06,0,10.8,1,0,2080,523,0,511,0,1046
9,2018,8,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",54,21,1.98,0,6.62,0,12.41,2,0,1980,139,0,362,0,1479
9,2018,8,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",48,16,5.49,0,4.27,0,6.23,1,0,897,245,0,136,0,516
9,2018,8,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",96,26,12.31,0,4.18,0,9.52,1,0,1662,702,0,168,0,792
9,2018,8,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",82,24,10.76,1,2.33,0,9.9,1,0,1299,456,16,89,0,738
9,2018,8,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",268,102,29.56,1.28,38.09,0,33.07,6,2,7158,1766,66,2494,0,2832
9,2018,8,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",27,11,5.95,0.53,2.5,0,2.02,0,0,964,379,31,219,0,335
9,2018,8,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",14,1,0.33,0,0,0,0.67,2,0,72,24,0,0,0,48
9,2018,8,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",74,24,9.39,0,3.51,0,11.11,3,0,1199,388,0,125,0,686
9,2018,8,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",389,176,39.98,2.95,73.32,0,59.75,13,1,12910,2833,214,5045,0,4818
9,2018,8,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",123,45,17.35,0,9.37,0,18.29,5,0,3418,806,0,680,0,1932
9,2018,8,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",25,5,1.88,0,0.15,0,2.97,1,0,533,254,0,6,0,273
9,2018,8,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",22,5,2.86,0,1.14,0,1,0,0,189,140,0,28,0,21
9,2018,8,F9,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",3,1,0.92,0,0.08,0,0,0,0,131,121,0,10,0,0
9,2018,8,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",93,42,11.89,0.14,10.14,0,19.83,2,0,2892,600,11,430,0,1851
9,2018,8,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",39,15,3.22,1.11,6.69,0,3.98,1,0,1012,169,150,275,0,418
9,2018,8,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",302,123,29.94,0,40.57,0,52.49,2,0,7837,1957,0,1588,0,4292
9,2018,8,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",27,10,2.11,0,1.13,0,6.76,0,0,698,99,0,40,0,559
9,2018,8,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",83,22,11.31,0,6.17,0,4.52,1,0,1386,658,0,246,0,482
9,2018,8,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",136,42,11.01,0.88,13.11,0,17,3,0,2279,455,171,480,0,1173
9,2018,8,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",251,80,23.66,0.06,14.58,0,41.7,7,0,5478,1150,12,638,0,3678
9,2018,8,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",18,5,0.64,0,2.1,0,2.26,4,0,305,42,0,146,0,117
9,2018,8,F9,Frontier Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",5,4,0.89,0,1.57,0,1.54,0,0,251,64,0,65,0,122
